lambda_gram,embedding
guardo,0101000101100
aprendí,0000110001101
bárbara,0001100001110
perdonar,0111110100001
rencor,1000111100111
charla,0001111101110
competición,0010010000110
murciélaga,0110111111001
vuela,1010110000000
galardón,0100110101011
enhorabuena,0011111001001
campeona,0001101011001
murciégalo,0110111111000
deportividad,0011000010100
profesor,1000010111101
ciencia,0010000001010
estudiete,0100010110010
estudiarar,0100010110001
redacción,1000110110000
contarar,0010011101110
conclusión,0010010101100
sofía,1001100110101
gruñona,0101000011111
histérica,0101010110010
segurísimo,1001011010001
observado,0111001111000
mosco,0110111100001
creido,0010101010000
prismático,1000010101100
mier,0110110001011
gruñir,0101000011101
pom,1000001001001
mirado,0110110100000
mariposa,0110100101110
maripós,0110100101111
gruñendo,0101000011001
ejemplo,0011101010010
reflexión,1000110111011
armar,0000110110011
albertín,0000011100100
imparable,0101100010110
hechicera,0101001111001
hadas,0101001011101
albertinar,0000011100011
pony,1000001010010
comeré,0010001110010
arre,0000111000000
mordisquedado,0110111011000
druida,0011100100010
rompe,1001001011011
ninfa,0111001000011
cabalgar,0001100010010
equilibrio,0100000010101
albertina,0000011100010
ansia,0000101010010
accidentado,0000001001001
pepita,0111110010100
caracol,0001110000000
odiado,0111010001010
pataleó,0111101010110
transporte,1010010001000
vivirlo,1010101101110
tope,1010001010001
poquitín,1000001010110
desafinado,0011000100101
coincidir,0010001000010
tirándolo,1010000101111
basura,0001010001011
desafinar,0011000100110
particular,0111100110111
dani,0010110110110
disgustado,0011011100011
noel,0111001010000
trineo,1010010011101
enseñarte,0011111011011
vién,1010101110001
artilugio,0000111010110
medidor,0110101001110
balanza,0001001101101
regalabar,1000111000010
globo,0100111011010
paredes,0111100101011
molde,0110110111011
igualator,0101100000110
asegurarno,0000111011100
graciar,0100111110010
cambiarlo,0001101000110
puff,1000011111011
utilizado,1010011010110
simplón,1001100011001
recibo,1000110001110
felicímetro,0100100100101
regalarl,1000111000101
juguetes,0101111101111
bajárselo,0001001101100
cuántos,0010110100100
añadamos,0001001100001
ese,0100001011000
aplicarl,0000101111010
hablarir,0101001010010
etc,0100010111001
crítica,0010101101011
hechizada,0101001111011
escucharl,0100001001011
criticón,0010101100000
mokokos,0110110111010
acantilado,0000001000011
regado,1000111000001
ladir,0110000001001
agolpar,0000010101111
bebido,0001010010101
periódicamente,0111110110000
antepasado,0000101010101
pértiga,1000100011001
resistente,1001000001101
resignado,1001000001011
creciero,0010101001101
expectación,0100011011101
hechicero,0101001111010
salto,1001010100110
saldría,1001010011100
fracasado,0100101110010
mokoko,0110110111001
imprudencia,0101100101100
insensatez,0101101110000
disponible,0011011101011
impropio,0101100101011
resistencia,1001000001100
hartar,0101001110001
pavoneo,0111101100010
jurado,0101111110100
tí,1010010111101
gano,0100110111000
sábado,1001110101000
lombriz,0110010101000
escarabajo,0100000101011
chinch,0001111111010
rastrero,1000101011111
cucaracho,0010101111001
llorós,0110010010110
humildad,0101011100010
